rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010100,D . I . U T con Cobre,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",11
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010100,D . I . U T con Cobre,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",11
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010100,D . I . U T con Cobre,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],11
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060124,D . I . U con Levonorgestrel - D . I . U T con Cobre,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],12
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010201,Hormonal - Oral Combinado,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],13
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010202,Hormonal - Oral Progestágeno,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],14
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",15
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1010203,Hormonal - Inyectable Combinado,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",15
