rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL34,AL,38,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL35,AM,39,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL36,AN,40,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL37,AO,41,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL38,AP,42,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL39,AQ,43,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL40,AR,44,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL41,AS,45,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL42,AT,46,TRANS - Masculino,TRANS,Masculino,,,,"['TRANS', 'Masculino']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL43,AU,47,TRANS - Femenino,TRANS,Femenino,,,,"['TRANS', 'Femenino']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL44,AV,48,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL45,AW,49,Migrantes,Migrantes,,,,,['Migrantes'],16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL46,AX,50,"Niños, Niñas, Adolescentes y Jóvenes SENAME","Niños, Niñas, Adolescentes y Jóvenes SENAME",,,,,"['Niños, Niñas, Adolescentes y Jóvenes SENAME']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000190,N° Total de personas en TARV - Gestantes - Con carga viral <a 1000 copias,COL47,AY,51,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez","Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,,,,"['Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez']",16
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL01,E,5,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL02,F,6,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL03,G,7,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL04,H,8,RANGO ETARIO Y SEXO - Menor 1 Año - Hombres,RANGO ETARIO Y SEXO,Menor 1 Año,Hombres,,,"['RANGO ETARIO Y SEXO', 'Menor 1 Año', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL05,I,9,RANGO ETARIO Y SEXO - Menor 1 Año - Mujeres,RANGO ETARIO Y SEXO,Menor 1 Año,Mujeres,,,"['RANGO ETARIO Y SEXO', 'Menor 1 Año', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL06,J,10,RANGO ETARIO Y SEXO - 1 año - Hombres,RANGO ETARIO Y SEXO,1 año,Hombres,,,"['RANGO ETARIO Y SEXO', '1 año', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL07,K,11,RANGO ETARIO Y SEXO - 1 año - Mujeres,RANGO ETARIO Y SEXO,1 año,Mujeres,,,"['RANGO ETARIO Y SEXO', '1 año', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL08,L,12,RANGO ETARIO Y SEXO - 2 a 4 años - Hombres,RANGO ETARIO Y SEXO,2 a 4 años,Hombres,,,"['RANGO ETARIO Y SEXO', '2 a 4 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL09,M,13,RANGO ETARIO Y SEXO - 2 a 4 años - Mujeres,RANGO ETARIO Y SEXO,2 a 4 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '2 a 4 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL10,N,14,RANGO ETARIO Y SEXO - 5 a 9 años - Hombres,RANGO ETARIO Y SEXO,5 a 9 años,Hombres,,,"['RANGO ETARIO Y SEXO', '5 a 9 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL11,O,15,RANGO ETARIO Y SEXO - 5 a 9 años - Mujeres,RANGO ETARIO Y SEXO,5 a 9 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '5 a 9 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL12,P,16,RANGO ETARIO Y SEXO - 10 a 14 años - Hombres,RANGO ETARIO Y SEXO,10 a 14 años,Hombres,,,"['RANGO ETARIO Y SEXO', '10 a 14 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL13,Q,17,RANGO ETARIO Y SEXO - 10 a 14 años - Mujeres,RANGO ETARIO Y SEXO,10 a 14 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '10 a 14 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL14,R,18,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL15,S,19,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL16,T,20,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL17,U,21,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL18,V,22,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL19,W,23,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL20,X,24,RANGO ETARIO Y SEXO - 30 a 34 años - Hombres,RANGO ETARIO Y SEXO,30 a 34 años,Hombres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL21,Y,25,RANGO ETARIO Y SEXO - 30 a 34 años - Mujeres,RANGO ETARIO Y SEXO,30 a 34 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '30 a 34 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL22,Z,26,RANGO ETARIO Y SEXO - 35 a 39 años - Hombres,RANGO ETARIO Y SEXO,35 a 39 años,Hombres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL23,AA,27,RANGO ETARIO Y SEXO - 35 a 39 años - Mujeres,RANGO ETARIO Y SEXO,35 a 39 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '35 a 39 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL24,AB,28,RANGO ETARIO Y SEXO - 40 a 44 años - Hombres,RANGO ETARIO Y SEXO,40 a 44 años,Hombres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL25,AC,29,RANGO ETARIO Y SEXO - 40 a 44 años - Mujeres,RANGO ETARIO Y SEXO,40 a 44 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '40 a 44 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL26,AD,30,RANGO ETARIO Y SEXO - 45 a 49 años - Hombres,RANGO ETARIO Y SEXO,45 a 49 años,Hombres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL27,AE,31,RANGO ETARIO Y SEXO - 45 a 49 años - Mujeres,RANGO ETARIO Y SEXO,45 a 49 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '45 a 49 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL28,AF,32,RANGO ETARIO Y SEXO - 50 a 54 años - Hombres,RANGO ETARIO Y SEXO,50 a 54 años,Hombres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL29,AG,33,RANGO ETARIO Y SEXO - 50 a 54 años - Mujeres,RANGO ETARIO Y SEXO,50 a 54 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '50 a 54 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL30,AH,34,RANGO ETARIO Y SEXO - 55 a 59 años - Hombres,RANGO ETARIO Y SEXO,55 a 59 años,Hombres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL31,AI,35,RANGO ETARIO Y SEXO - 55 a 59 años - Mujeres,RANGO ETARIO Y SEXO,55 a 59 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '55 a 59 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL32,AJ,36,RANGO ETARIO Y SEXO - 60 a 64 años - Hombres,RANGO ETARIO Y SEXO,60 a 64 años,Hombres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL33,AK,37,RANGO ETARIO Y SEXO - 60 a 64 años - Mujeres,RANGO ETARIO Y SEXO,60 a 64 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '60 a 64 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL34,AL,38,RANGO ETARIO Y SEXO - 65 a 69 años - Hombres,RANGO ETARIO Y SEXO,65 a 69 años,Hombres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL35,AM,39,RANGO ETARIO Y SEXO - 65 a 69 años - Mujeres,RANGO ETARIO Y SEXO,65 a 69 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '65 a 69 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL36,AN,40,RANGO ETARIO Y SEXO - 70 a 74 años - Hombres,RANGO ETARIO Y SEXO,70 a 74 años,Hombres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL37,AO,41,RANGO ETARIO Y SEXO - 70 a 74 años - Mujeres,RANGO ETARIO Y SEXO,70 a 74 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '70 a 74 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL38,AP,42,RANGO ETARIO Y SEXO - 75 a 79 años - Hombres,RANGO ETARIO Y SEXO,75 a 79 años,Hombres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL39,AQ,43,RANGO ETARIO Y SEXO - 75 a 79 años - Mujeres,RANGO ETARIO Y SEXO,75 a 79 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '75 a 79 años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL40,AR,44,RANGO ETARIO Y SEXO - 80 y más años - Hombres,RANGO ETARIO Y SEXO,80 y más años,Hombres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Hombres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL41,AS,45,RANGO ETARIO Y SEXO - 80 y más años - Mujeres,RANGO ETARIO Y SEXO,80 y más años,Mujeres,,,"['RANGO ETARIO Y SEXO', '80 y más años', 'Mujeres']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL42,AT,46,TRANS - Masculino,TRANS,Masculino,,,,"['TRANS', 'Masculino']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL43,AU,47,TRANS - Femenino,TRANS,Femenino,,,,"['TRANS', 'Femenino']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL44,AV,48,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL45,AW,49,Migrantes,Migrantes,,,,,['Migrantes'],17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL46,AX,50,"Niños, Niñas, Adolescentes y Jóvenes SENAME","Niños, Niñas, Adolescentes y Jóvenes SENAME",,,,,"['Niños, Niñas, Adolescentes y Jóvenes SENAME']",17
P11,A,POBLACIÓN EN CONTROL DEL PROGRAMA DE VIH/SIDA (Uso exclusivo Centros de Atención VIH-SIDA),P11000200,N° Total de personas en TARV - No Gestantes - Con carga viral <a 1000 copias,COL47,AY,51,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez","Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,,,,"['Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez']",17
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL01,C,3,TOTAL - Ambos sexos,TOTAL,Ambos sexos,,,,"['TOTAL', 'Ambos sexos']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL02,D,4,TOTAL - Hombres,TOTAL,Hombres,,,,"['TOTAL', 'Hombres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL03,E,5,TOTAL - Mujeres,TOTAL,Mujeres,,,,"['TOTAL', 'Mujeres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL04,F,6,RANGO ETARIO Y SEXO - 15 a 19 años - Hombres,RANGO ETARIO Y SEXO,15 a 19 años,Hombres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Hombres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL05,G,7,RANGO ETARIO Y SEXO - 15 a 19 años - Mujeres,RANGO ETARIO Y SEXO,15 a 19 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '15 a 19 años', 'Mujeres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL06,H,8,RANGO ETARIO Y SEXO - 20 a 24 años - Hombres,RANGO ETARIO Y SEXO,20 a 24 años,Hombres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Hombres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL07,I,9,RANGO ETARIO Y SEXO - 20 a 24 años - Mujeres,RANGO ETARIO Y SEXO,20 a 24 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '20 a 24 años', 'Mujeres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL08,J,10,RANGO ETARIO Y SEXO - 25 a 29 años - Hombres,RANGO ETARIO Y SEXO,25 a 29 años,Hombres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Hombres']",22
P11,B,POBLACIÓN EN CONTROL POR COMERCIO SEXUAL (Uso exclusivo de Unidades Control Comercio Sexual),P11000140,Nº de personas / Comercio Sexual,COL09,K,11,RANGO ETARIO Y SEXO - 25 a 29 años - Mujeres,RANGO ETARIO Y SEXO,25 a 29 años,Mujeres,,,"['RANGO ETARIO Y SEXO', '25 a 29 años', 'Mujeres']",22
