rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL01,C,3,TOTAL - Procesados,TOTAL,Procesados,,,,"['TOTAL', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL02,D,4,TOTAL - Reactivos,TOTAL,Reactivos,,,,"['TOTAL', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL03,E,5,RANGO ETARIO - Menos de 6 meses - Procesados,RANGO ETARIO,Menos de 6 meses,Procesados,,,"['RANGO ETARIO', 'Menos de 6 meses', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL04,F,6,RANGO ETARIO - Menos de 6 meses - Reactivos,RANGO ETARIO,Menos de 6 meses,Reactivos,,,"['RANGO ETARIO', 'Menos de 6 meses', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL05,G,7,RANGO ETARIO - 6 - 11 meses - Procesados,RANGO ETARIO,6,11 meses,Procesados,,"['RANGO ETARIO', '6', '11 meses', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL06,H,8,RANGO ETARIO - 6 - 11 meses - Reactivos,RANGO ETARIO,6,11 meses,Reactivos,,"['RANGO ETARIO', '6', '11 meses', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL07,I,9,RANGO ETARIO - 12-24 meses - Procesados,RANGO ETARIO,12-24 meses,Procesados,,,"['RANGO ETARIO', '12-24 meses', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL08,J,10,RANGO ETARIO - 12-24 meses - Reactivos,RANGO ETARIO,12-24 meses,Reactivos,,,"['RANGO ETARIO', '12-24 meses', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL09,K,11,RANGO ETARIO - 3 - 4 años - Procesados,RANGO ETARIO,3,4 años,Procesados,,"['RANGO ETARIO', '3', '4 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL10,L,12,RANGO ETARIO - 3 - 4 años - Reactivos,RANGO ETARIO,3,4 años,Reactivos,,"['RANGO ETARIO', '3', '4 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL11,M,13,RANGO ETARIO - 5 - 9 años - Procesados,RANGO ETARIO,5,9 años,Procesados,,"['RANGO ETARIO', '5', '9 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL12,N,14,RANGO ETARIO - 5 - 9 años - Reactivos,RANGO ETARIO,5,9 años,Reactivos,,"['RANGO ETARIO', '5', '9 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL13,O,15,RANGO ETARIO - 10 - 14 años - Procesados,RANGO ETARIO,10,14 años,Procesados,,"['RANGO ETARIO', '10', '14 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL14,P,16,RANGO ETARIO - 10 - 14 años - Reactivos,RANGO ETARIO,10,14 años,Reactivos,,"['RANGO ETARIO', '10', '14 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL15,Q,17,RANGO ETARIO - 15 - 19 años - Procesados,RANGO ETARIO,15,19 años,Procesados,,"['RANGO ETARIO', '15', '19 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL16,R,18,RANGO ETARIO - 15 - 19 años - Reactivos,RANGO ETARIO,15,19 años,Reactivos,,"['RANGO ETARIO', '15', '19 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL17,S,19,RANGO ETARIO - 20 - 24 años - Procesados,RANGO ETARIO,20,24 años,Procesados,,"['RANGO ETARIO', '20', '24 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL18,T,20,RANGO ETARIO - 20 - 24 años - Reactivos,RANGO ETARIO,20,24 años,Reactivos,,"['RANGO ETARIO', '20', '24 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL19,U,21,RANGO ETARIO - 25 - 29 años - Procesados,RANGO ETARIO,25,29 años,Procesados,,"['RANGO ETARIO', '25', '29 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL20,V,22,RANGO ETARIO - 25 - 29 años - Reactivos,RANGO ETARIO,25,29 años,Reactivos,,"['RANGO ETARIO', '25', '29 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL21,W,23,RANGO ETARIO - 30 - 34 años - Procesados,RANGO ETARIO,30,34 años,Procesados,,"['RANGO ETARIO', '30', '34 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL22,X,24,RANGO ETARIO - 30 - 34 años - Reactivos,RANGO ETARIO,30,34 años,Reactivos,,"['RANGO ETARIO', '30', '34 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL23,Y,25,RANGO ETARIO - 35 - 39 años - Procesados,RANGO ETARIO,35,39 años,Procesados,,"['RANGO ETARIO', '35', '39 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL24,Z,26,RANGO ETARIO - 35 - 39 años - Reactivos,RANGO ETARIO,35,39 años,Reactivos,,"['RANGO ETARIO', '35', '39 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL25,AA,27,RANGO ETARIO - 40 - 44 años - Procesados,RANGO ETARIO,40,44 años,Procesados,,"['RANGO ETARIO', '40', '44 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL26,AB,28,RANGO ETARIO - 40 - 44 años - Reactivos,RANGO ETARIO,40,44 años,Reactivos,,"['RANGO ETARIO', '40', '44 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL27,AC,29,RANGO ETARIO - 45 - 49 años - Procesados,RANGO ETARIO,45,49 años,Procesados,,"['RANGO ETARIO', '45', '49 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL28,AD,30,RANGO ETARIO - 45 - 49 años - Reactivos,RANGO ETARIO,45,49 años,Reactivos,,"['RANGO ETARIO', '45', '49 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL29,AE,31,RANGO ETARIO - 50 - 54 años - Procesados,RANGO ETARIO,50,54 años,Procesados,,"['RANGO ETARIO', '50', '54 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL30,AF,32,RANGO ETARIO - 50 - 54 años - Reactivos,RANGO ETARIO,50,54 años,Reactivos,,"['RANGO ETARIO', '50', '54 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL31,AG,33,RANGO ETARIO - 55 - 59 años - Procesados,RANGO ETARIO,55,59 años,Procesados,,"['RANGO ETARIO', '55', '59 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL32,AH,34,RANGO ETARIO - 55 - 59 años - Reactivos,RANGO ETARIO,55,59 años,Reactivos,,"['RANGO ETARIO', '55', '59 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL33,AI,35,RANGO ETARIO - 60 - 64 años - Procesados,RANGO ETARIO,60,64 años,Procesados,,"['RANGO ETARIO', '60', '64 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL34,AJ,36,RANGO ETARIO - 60 - 64 años - Reactivos,RANGO ETARIO,60,64 años,Reactivos,,"['RANGO ETARIO', '60', '64 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL35,AK,37,RANGO ETARIO - 65 - 69 años - Procesados,RANGO ETARIO,65,69 años,Procesados,,"['RANGO ETARIO', '65', '69 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL36,AL,38,RANGO ETARIO - 65 - 69 años - Reactivos,RANGO ETARIO,65,69 años,Reactivos,,"['RANGO ETARIO', '65', '69 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL37,AM,39,RANGO ETARIO - 70 - 74 años - Procesados,RANGO ETARIO,70,74 años,Procesados,,"['RANGO ETARIO', '70', '74 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL38,AN,40,RANGO ETARIO - 70 - 74 años - Reactivos,RANGO ETARIO,70,74 años,Reactivos,,"['RANGO ETARIO', '70', '74 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL39,AO,41,RANGO ETARIO - 75 - 79 años - Procesados,RANGO ETARIO,75,79 años,Procesados,,"['RANGO ETARIO', '75', '79 años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL40,AP,42,RANGO ETARIO - 75 - 79 años - Reactivos,RANGO ETARIO,75,79 años,Reactivos,,"['RANGO ETARIO', '75', '79 años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL41,AQ,43,RANGO ETARIO - 80 y más años - Procesados,RANGO ETARIO,80 y más años,Procesados,,,"['RANGO ETARIO', '80 y más años', 'Procesados']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL42,AR,44,RANGO ETARIO - 80 y más años - Reactivos,RANGO ETARIO,80 y más años,Reactivos,,,"['RANGO ETARIO', '80 y más años', 'Reactivos']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL43,AS,45,POR SEXO (Procesados) - Hombres,POR SEXO (Procesados),Hombres,,,,"['POR SEXO (Procesados)', 'Hombres']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL44,AT,46,POR SEXO (Procesados) - Mujeres,POR SEXO (Procesados),Mujeres,,,,"['POR SEXO (Procesados)', 'Mujeres']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL45,AU,47,TRANS - Masculino,TRANS,Masculino,,,,"['TRANS', 'Masculino']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL46,AV,48,TRANS - Femenino,TRANS,Femenino,,,,"['TRANS', 'Femenino']",13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL47,AW,49,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053700,Gestantes primer trimestre embarazo,COL48,AX,50,Migrantes,Migrantes,,,,,['Migrantes'],13
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL01,C,3,TOTAL - Procesados,TOTAL,Procesados,,,,"['TOTAL', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL02,D,4,TOTAL - Reactivos,TOTAL,Reactivos,,,,"['TOTAL', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL03,E,5,RANGO ETARIO - Menos de 6 meses - Procesados,RANGO ETARIO,Menos de 6 meses,Procesados,,,"['RANGO ETARIO', 'Menos de 6 meses', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL04,F,6,RANGO ETARIO - Menos de 6 meses - Reactivos,RANGO ETARIO,Menos de 6 meses,Reactivos,,,"['RANGO ETARIO', 'Menos de 6 meses', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL05,G,7,RANGO ETARIO - 6 - 11 meses - Procesados,RANGO ETARIO,6,11 meses,Procesados,,"['RANGO ETARIO', '6', '11 meses', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL06,H,8,RANGO ETARIO - 6 - 11 meses - Reactivos,RANGO ETARIO,6,11 meses,Reactivos,,"['RANGO ETARIO', '6', '11 meses', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL07,I,9,RANGO ETARIO - 12-24 meses - Procesados,RANGO ETARIO,12-24 meses,Procesados,,,"['RANGO ETARIO', '12-24 meses', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL08,J,10,RANGO ETARIO - 12-24 meses - Reactivos,RANGO ETARIO,12-24 meses,Reactivos,,,"['RANGO ETARIO', '12-24 meses', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL09,K,11,RANGO ETARIO - 3 - 4 años - Procesados,RANGO ETARIO,3,4 años,Procesados,,"['RANGO ETARIO', '3', '4 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL10,L,12,RANGO ETARIO - 3 - 4 años - Reactivos,RANGO ETARIO,3,4 años,Reactivos,,"['RANGO ETARIO', '3', '4 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL11,M,13,RANGO ETARIO - 5 - 9 años - Procesados,RANGO ETARIO,5,9 años,Procesados,,"['RANGO ETARIO', '5', '9 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL12,N,14,RANGO ETARIO - 5 - 9 años - Reactivos,RANGO ETARIO,5,9 años,Reactivos,,"['RANGO ETARIO', '5', '9 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL13,O,15,RANGO ETARIO - 10 - 14 años - Procesados,RANGO ETARIO,10,14 años,Procesados,,"['RANGO ETARIO', '10', '14 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL14,P,16,RANGO ETARIO - 10 - 14 años - Reactivos,RANGO ETARIO,10,14 años,Reactivos,,"['RANGO ETARIO', '10', '14 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL15,Q,17,RANGO ETARIO - 15 - 19 años - Procesados,RANGO ETARIO,15,19 años,Procesados,,"['RANGO ETARIO', '15', '19 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL16,R,18,RANGO ETARIO - 15 - 19 años - Reactivos,RANGO ETARIO,15,19 años,Reactivos,,"['RANGO ETARIO', '15', '19 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL17,S,19,RANGO ETARIO - 20 - 24 años - Procesados,RANGO ETARIO,20,24 años,Procesados,,"['RANGO ETARIO', '20', '24 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL18,T,20,RANGO ETARIO - 20 - 24 años - Reactivos,RANGO ETARIO,20,24 años,Reactivos,,"['RANGO ETARIO', '20', '24 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL19,U,21,RANGO ETARIO - 25 - 29 años - Procesados,RANGO ETARIO,25,29 años,Procesados,,"['RANGO ETARIO', '25', '29 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL20,V,22,RANGO ETARIO - 25 - 29 años - Reactivos,RANGO ETARIO,25,29 años,Reactivos,,"['RANGO ETARIO', '25', '29 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL21,W,23,RANGO ETARIO - 30 - 34 años - Procesados,RANGO ETARIO,30,34 años,Procesados,,"['RANGO ETARIO', '30', '34 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL22,X,24,RANGO ETARIO - 30 - 34 años - Reactivos,RANGO ETARIO,30,34 años,Reactivos,,"['RANGO ETARIO', '30', '34 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL23,Y,25,RANGO ETARIO - 35 - 39 años - Procesados,RANGO ETARIO,35,39 años,Procesados,,"['RANGO ETARIO', '35', '39 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL24,Z,26,RANGO ETARIO - 35 - 39 años - Reactivos,RANGO ETARIO,35,39 años,Reactivos,,"['RANGO ETARIO', '35', '39 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL25,AA,27,RANGO ETARIO - 40 - 44 años - Procesados,RANGO ETARIO,40,44 años,Procesados,,"['RANGO ETARIO', '40', '44 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL26,AB,28,RANGO ETARIO - 40 - 44 años - Reactivos,RANGO ETARIO,40,44 años,Reactivos,,"['RANGO ETARIO', '40', '44 años', 'Reactivos']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL27,AC,29,RANGO ETARIO - 45 - 49 años - Procesados,RANGO ETARIO,45,49 años,Procesados,,"['RANGO ETARIO', '45', '49 años', 'Procesados']",14
A11,A.1,EXAMEN VDRL POR GRUPO DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053800,Gestantes segundo trimestre embarazo,COL28,AD,30,RANGO ETARIO - 45 - 49 años - Reactivos,RANGO ETARIO,45,49 años,Reactivos,,"['RANGO ETARIO', '45', '49 años', 'Reactivos']",14
